id,name,host_id,host_name,neighbourhood,latitude,longitude,room_type,price,minimum_nights,number_of_reviews,last_review,reviews_per_month,availability_365,city,neighbourhood_group,price_category,availability_category,review_activity,host_listing_count_x,host_type,host_listing_count_y,host_listing_count
4503414,Private bedroom near the loop and McCormick Place,20059524,M2m.Management.Llc@Gmail.Com,Unknown,41.85565,-87.63322,Private room,38.36,32.0,11,2021-12-05,0.12,328,Chicago,Other,Budget (< $50),Always Available (271-365),Occasional,1,Casual (1 listing),1,1
4524933,Riverside townhouse luxury spa with balcony,250886,Christopher,Unknown,41.93299,-87.68751,Entire home/apt,206.85,40.0,1,2015-01-24,0.01,364,Chicago,Other,Premium ($150-250),Always Available (271-365),Occasional,1,Casual (1 listing),1,1
4567558,2 Bedrooms are perfect for groups up to 3 guests,2169532,Adam,Unknown,41.95501,-87.73814,Private room,119.94,32.0,131,2022-10-11,0.94,89,Chicago,Other,Mid-Range ($100-150),Low (0-90 days),Occasional,1,Casual (1 listing),1,1
4662201,"Great location, large space",24124115,Syed,Unknown,41.900188,-87.661751,Private room,114.97,32.0,28,2022-10-15,0.2,268,Chicago,Other,Mid-Range ($100-150),High (181-270 days),Occasional,1,Casual (1 listing),1,1
4786970,Large room in Art Gallery ((:,24676863,William,Unknown,41.90992,-87.67521,Private room,104.67,32.0,70,2025-08-31,0.51,354,Chicago,Other,Mid-Range ($100-150),Always Available (271-365),Occasional,2,Growing (2-3 listings),2,2
4803582,Coach house Wicker Park- Bucktown,24267774,Barbara,Unknown,41.90596,-87.67569,Entire home/apt,214.0,2.0,166,2026-06-20,1.21,302,Chicago,Other,Premium ($150-250),Always Available (271-365),Regular,1,Casual (1 listing),1,1
4852830,Private bedroom in Lincoln Park,597871,Matt,Unknown,41.91233,-87.65146,Private room,83.58,32.0,344,2025-10-13,2.5,298,Chicago,Other,Economy ($50-100),Always Available (271-365),Regular,1,Casual (1 listing),1,1
4923963,Charming Brownstone,23197213,Doral,Unknown,41.80944,-87.61664,Entire home/apt,125.1,32.0,29,2022-08-27,0.23,296,Chicago,Other,Mid-Range ($100-150),Always Available (271-365),Occasional,1,Casual (1 listing),1,1
5014976,Chic 3BD/2BA Suite w/ Full Kitchen & Washer/Dryer,24705990,Richard Harrison,Unknown,41.97,-87.66865,Entire home/apt,805.33,3.0,38,2022-03-28,0.28,243,Chicago,Other,Luxury ($250+),High (181-270 days),Occasional,1,Casual (1 listing),1,1
5074013,Unwind in Style Steps from the Magnificent Mile,10209853,Tatiana & Roupen,Unknown,41.89295,-87.62217,Entire home/apt,362.5,2.0,439,2026-06-20,3.22,118,Chicago,Other,Luxury ($250+),Medium (91-180 days),Highly Active,2,Growing (2-3 listings),2,2
5102125,Private BR in Condo close to Chicago Dwtwn!,10613587,Saurin,Unknown,41.89492,-87.65926,Private room,127.5,2.0,357,2026-06-12,2.91,185,Chicago,Other,Mid-Range ($100-150),High (181-270 days),Regular,4,Professional (4+ listings),4,4
5205377,Private room+bath in Wicker Park,26874445,Sebastien,Unknown,41.90434,-87.67967,Private room,57.76,32.0,289,2026-03-22,2.1,114,Chicago,Other,Economy ($50-100),Medium (91-180 days),Regular,1,Casual (1 listing),1,1
5210927,iKlektik House Chicago / Robin,8813383,Mindy + Tony,Unknown,41.89329,-87.68574,Entire home/apt,161.0,2.0,559,2026-06-10,4.11,212,Chicago,Other,Premium ($150-250),High (181-270 days),Highly Active,3,Growing (2-3 listings),3,3
5231461,Modern/Spacious 2BR/2BA West Town,27074701,Charissa,Unknown,41.90168,-87.693,Entire home/apt,245.67,3.0,285,2026-06-15,2.09,313,Chicago,Other,Premium ($150-250),Always Available (271-365),Regular,1,Casual (1 listing),1,1
5297152,Fresh and Sunny Bed & Bath by UofC,9499059,Bennett,Unknown,41.79755783081055,-87.59791564941406,Private room,108.25,4.0,255,2026-06-02,1.86,193,Chicago,Other,Mid-Range ($100-150),High (181-270 days),Regular,2,Growing (2-3 listings),2,2
5321981,Inspiring Studio in Art Gallery,24676863,William,Unknown,41.9086,-87.67684,Private room,88.73,32.0,55,2023-12-05,0.4,89,Chicago,Other,Economy ($50-100),Low (0-90 days),Occasional,2,Growing (2-3 listings),2,2
5359984,"Condo with private terrace, free WIFI and parking",4698713,Mark,Unknown,41.89558,-87.66585,Entire home/apt,278.0,2.0,146,2026-06-07,1.07,248,Chicago,Other,Luxury ($250+),High (181-270 days),Regular,1,Casual (1 listing),1,1
5406217,Urban Luxury 1BR/2BA Logan Square Condo w/Garage,28022926,Bryan,Unknown,41.92621,-87.70888,Entire home/apt,245.5,2.0,316,2026-06-15,2.32,290,Chicago,Other,Premium ($150-250),Always Available (271-365),Regular,1,Casual (1 listing),1,1
5496659,Small Beige Room SouthShore Airbnb Single twin bed,28501460,Delia,Unknown,41.76477,-87.57182,Private room,29.65,32.0,111,2025-10-14,0.81,60,Chicago,Other,Budget (< $50),Low (0-90 days),Occasional,7,Professional (4+ listings),7,7
5537682,The Rectory,28715964,David,Unknown,41.92032,-87.66128,Entire home/apt,473.5,2.0,324,2026-06-10,2.41,267,Chicago,Other,Luxury ($250+),High (181-270 days),Regular,1,Casual (1 listing),1,1
5576191,Yellow Room - South Shore Bungalow,28501460,Delia,Unknown,41.76257,-87.57225,Private room,86.0,2.0,58,2026-04-16,0.45,329,Chicago,Other,Economy ($50-100),Always Available (271-365),Occasional,7,Professional (4+ listings),7,7
5645139,Vintage Uptown Loft with Queen Bed & Private Bath,13195824,Amy,Unknown,41.97188,-87.65779,Private room,173.0,3.0,265,2026-06-14,1.96,327,Chicago,Other,Premium ($150-250),Always Available (271-365),Regular,1,Casual (1 listing),1,1
5785758,Medical Student Housing C,250400,Dan,Unknown,41.85253,-87.69803,Private room,54.14,22.0,35,2026-05-30,0.27,55,Chicago,Other,Economy ($50-100),Low (0-90 days),Occasional,4,Professional (4+ listings),4,4
5804791,Medical School Housing A,250400,Dan,Unknown,41.8544,-87.69845,Private room,63.21,4.0,33,2026-05-30,0.25,30,Chicago,Other,Economy ($50-100),Low (0-90 days),Occasional,4,Professional (4+ listings),4,4
5805991,Medical Student Housing B,250400,Dan,Unknown,41.85436,-87.69681,Private room,69.33,15.0,29,2026-05-02,0.24,27,Chicago,Other,Economy ($50-100),Low (0-90 days),Occasional,4,Professional (4+ listings),4,4
5807478,"Sunny 2 Bedroom Apartment, Easy Access to Loop",250400,Dan,Unknown,41.85276,-87.69828,Entire home/apt,166.25,4.0,36,2026-06-11,0.3,44,Chicago,Other,Premium ($150-250),Low (0-90 days),Occasional,4,Professional (4+ listings),4,4
5847065,Goose & Fox Hostel Lincoln Park,30356781,Greg,Unknown,41.91775,-87.65508,Private room,137.0,2.0,275,2026-06-08,2.03,76,Chicago,Other,Mid-Range ($100-150),Low (0-90 days),Regular,2,Growing (2-3 listings),2,2
5850897,"McCormick Place, Downtown Chicago, Museums, & more",22588707,Brandon,Unknown,41.81436,-87.61289,Private room,377.0,2.0,40,2026-06-09,0.3,362,Chicago,Other,Luxury ($250+),Always Available (271-365),Occasional,1,Casual (1 listing),1,1
5851115,Great Place Garfield Park 3 Bedroom,28811949,Seth & Mike,Unknown,41.87669,-87.72146,Entire home/apt,70.28,32.0,504,2025-12-19,3.69,268,Chicago,Other,Economy ($50-100),High (181-270 days),Highly Active,1,Casual (1 listing),1,1
5874798,SuperHost with Private bedroom/bath/entry Lakeview,30507677,Dorene,Unknown,41.93955,-87.65904,Private room,188.3,2.0,385,2026-06-16,2.83,282,Chicago,Other,Premium ($150-250),Always Available (271-365),Regular,1,Casual (1 listing),1,1
5881188,Spacious Near Downtown Home,30541103,Jasmine,Unknown,41.86847645799477,-87.6844092655454,Entire home/apt,243.98,2.0,6,2025-11-02,0.65,60,Chicago,Other,Premium ($150-250),Low (0-90 days),Occasional,1,Casual (1 listing),1,1
5980645,Siddharth Arya,31050127,Siddharth,Unknown,41.93483,-87.74135,Private room,42.19,32.0,68,2025-10-14,0.5,322,Chicago,Other,Budget (< $50),Always Available (271-365),Occasional,1,Casual (1 listing),1,1
5996942,"Spacious suite near CTA/orange line, McKinley Park",30836055,Ying,Unknown,41.82983,-87.67544,Entire home/apt,86.0,3.0,223,2026-06-08,1.81,312,Chicago,Other,Economy ($50-100),Always Available (271-365),Regular,1,Casual (1 listing),1,1
6039038,05b. Queen futon in Common Room,2907254,Joe,Unknown,42.01653,-87.68788,Shared room,48.5,2.0,203,2026-01-08,1.5,155,Chicago,Other,Budget (< $50),Medium (91-180 days),Regular,12,Professional (4+ listings),12,12
6045978,Trendy Roscoe Village 3BD/2B w/fireplace~ Cozy HM2,683529,Joe,Unknown,41.9464582,-87.6871763,Entire home/apt,378.0,2.0,77,2026-05-24,0.58,334,Chicago,Other,Luxury ($250+),Always Available (271-365),Occasional,19,Professional (4+ listings),19,19
6057908,Lakeview Charmer -with parking!,31673,Cathy,Unknown,41.9383312,-87.65288059999999,Entire home/apt,378.5,2.0,500,2026-06-12,3.71,265,Chicago,Other,Luxury ($250+),High (181-270 days),Highly Active,1,Casual (1 listing),1,1
6065318,"NEW,Roscoe Village,Cubs, Pvt Bath, Pvt Entrance",20374823,Nick,Unknown,41.94815,-87.68459,Private room,135.5,2.0,678,2026-06-23,5.0,239,Chicago,Other,Mid-Range ($100-150),High (181-270 days),Highly Active,1,Casual (1 listing),1,1
6086065,Cozy 2 Bedroom Garden Apartment,27005011,Doug,Unknown,41.92428,-87.69222,Entire home/apt,97.81,32.0,88,2026-05-03,0.67,199,Chicago,Other,Economy ($50-100),High (181-270 days),Occasional,1,Casual (1 listing),1,1
6103492,Entire 2 bdrm english garden apt*block 2trains&I94,31669178,Donna,Unknown,41.95993,-87.74773,Entire home/apt,109.94,32.0,20,2025-09-12,0.15,316,Chicago,Other,Mid-Range ($100-150),Always Available (271-365),Occasional,8,Professional (4+ listings),8,8
6133986,Cool loft in Fulton Market District / West Loop,4267791,Levar,Unknown,41.88796,-87.6445,Entire home/apt,294.19,32.0,45,2021-10-24,0.33,90,Chicago,Other,Luxury ($250+),Low (0-90 days),Occasional,1,Casual (1 listing),1,1
6153674,Trendy Roscoe Village 3BD/2BA w/Fireplace Cozy VN1,683529,Joe,Unknown,41.94078,-87.68115,Entire home/apt,297.13,32.0,40,2023-10-01,0.32,365,Chicago,Other,Luxury ($250+),Always Available (271-365),Occasional,19,Professional (4+ listings),19,19
6365974,Cute cozy cottage 20 min 2 downtown,31669178,Donna,Unknown,41.65064,-87.54074,Entire home/apt,118.94,32.0,49,2026-01-04,0.36,143,Chicago,Other,Mid-Range ($100-150),Medium (91-180 days),Occasional,8,Professional (4+ listings),8,8
6374350,Spacious garden level suite,6700231,Petra,Unknown,41.94812,-87.68333,Private room,103.5,2.0,309,2026-06-15,2.32,124,Chicago,Other,Mid-Range ($100-150),Medium (91-180 days),Regular,1,Casual (1 listing),1,1
6374890,Bright 1bd in Ukrainian / Humboldt,33221491,Mary,Unknown,41.89972,-87.69722,Entire home/apt,85.2,32.0,76,2026-06-09,0.57,154,Chicago,Other,Economy ($50-100),Medium (91-180 days),Occasional,1,Casual (1 listing),1,1
6378085,"City life oasis, Chicago’s North Side",33245101,Rosa,Unknown,41.95185,-87.70459,Entire home/apt,225.0,2.0,136,2026-06-07,1.68,311,Chicago,Other,Premium ($150-250),Always Available (271-365),Regular,3,Growing (2-3 listings),3,3
6386641,Apartment in Arty Historic West Town Home,214243,Sarah,Unknown,41.89225,-87.67496,Entire home/apt,178.03,2.0,87,2026-06-16,2.4,166,Chicago,Other,Premium ($150-250),Medium (91-180 days),Regular,1,Casual (1 listing),1,1
6423299,The Craftsman Gallery at OHC,5228189,Matthew,Unknown,41.8948,-87.65661,Entire home/apt,576.5,2.0,436,2026-06-07,3.24,318,Chicago,Other,Luxury ($250+),Always Available (271-365),Highly Active,18,Professional (4+ listings),18,18
6424931,block2Metra& BlueLine*20 min 2 loop,31669178,Donna,Unknown,41.95965,-87.74889,Entire home/apt,164.84,32.0,16,2023-05-21,0.12,313,Chicago,Other,Premium ($150-250),Always Available (271-365),Occasional,8,Professional (4+ listings),8,8
6447131,River North's Finest - Monthly,5640784,Dean,Unknown,41.8972,-87.63442,Entire home/apt,180.67,30.0,198,2025-08-31,1.47,323,Chicago,Other,Premium ($150-250),Always Available (271-365),Regular,2,Growing (2-3 listings),2,2
6472628,Pilsen Custom Home,33813743,Zandra,Unknown,41.84998,-87.67714,Private room,65.23,32.0,50,2023-08-06,0.37,365,Chicago,Other,Economy ($50-100),Always Available (271-365),Occasional,1,Casual (1 listing),1,1
6480445,Tree top 2nd floor 3 bedrm Apt,28172807,Sadie Rose,Unknown,41.93395,-87.71078,Entire home/apt,228.5,2.0,379,2026-06-10,3.09,270,Chicago,Other,Premium ($150-250),High (181-270 days),Highly Active,1,Casual (1 listing),1,1
6504170,West Town Traveler's Lodge,4591141,Moudi,Unknown,41.89867,-87.67012,Entire home/apt,379.0,5.0,672,2026-05-31,4.99,31,Chicago,Other,Luxury ($250+),Low (0-90 days),Highly Active,2,Growing (2-3 listings),2,2
6515667,2BD/1B Old Town!   Walk to North Ave. Beach & Zoo,683529,Joe,Unknown,41.91268,-87.63895,Entire home/apt,178.56,32.0,89,2026-04-30,0.67,83,Chicago,Other,Premium ($150-250),Low (0-90 days),Occasional,19,Professional (4+ listings),19,19
6528867,2BD/2BA 2 blck to EL-Walk to Zoo & Beach,683529,Joe,Unknown,41.91285,-87.63864,Entire home/apt,448.72,32.0,81,2023-12-27,0.66,323,Chicago,Other,Luxury ($250+),Always Available (271-365),Occasional,19,Professional (4+ listings),19,19
6528967,Roscoe 3BD/2BA walk to shops/cafes (vn2),683529,Joe,Unknown,41.94078,-87.68115,Entire home/apt,353.09,32.0,52,2023-09-17,0.43,319,Chicago,Other,Luxury ($250+),Always Available (271-365),Occasional,19,Professional (4+ listings),19,19
6553226,Tea Studio in Wicker Park Spring Factory,2392656,Brett,Unknown,41.90223,-87.67265,Entire home/apt,424.0,3.0,301,2026-06-24,2.26,135,Chicago,Other,Luxury ($250+),Medium (91-180 days),Regular,2,Growing (2-3 listings),2,2
6576714,Private BR;Parking by UofC/HydePark,34396037,Kristy,Unknown,41.77555,-87.59546,Private room,110.0,2.0,180,2026-06-07,1.35,310,Chicago,Other,Mid-Range ($100-150),Always Available (271-365),Regular,2,Growing (2-3 listings),2,2
6588681,Logan Square Studio,5212119,Mark,Unknown,41.9305,-87.70307,Entire home/apt,147.0,2.0,586,2026-06-10,4.35,241,Chicago,Other,Mid-Range ($100-150),High (181-270 days),Highly Active,1,Casual (1 listing),1,1
6612044,Private suite in Lincoln Square,11581930,Beatrice,Unknown,41.97104,-87.69654,Entire home/apt,155.5,2.0,471,2026-05-31,3.5,297,Chicago,Other,Premium ($150-250),Always Available (271-365),Highly Active,1,Casual (1 listing),1,1
6644005,Boutique Design Condo with Rooftop Terrace,21924626,Nathan,Unknown,41.94331,-87.6486,Entire home/apt,955.0,2.0,45,2024-09-08,0.34,20,Chicago,Other,Luxury ($250+),Low (0-90 days),Occasional,1,Casual (1 listing),1,1
6654182,"1 BD Condo by downtown,park,lake",3574415,Marv,Unknown,41.90409,-87.63316,Entire home/apt,110.66,32.0,79,2026-05-16,0.6,284,Chicago,Other,Mid-Range ($100-150),Always Available (271-365),Occasional,2,Growing (2-3 listings),2,2
6686012,2BR Bursting w/ Character in Hip Logan Square!,25505766,Danielle,Unknown,41.92445304589874,-87.70270598989589,Entire home/apt,300.7,2.0,596,2026-06-08,4.47,219,Chicago,Other,Luxury ($250+),High (181-270 days),Highly Active,2,Growing (2-3 listings),2,2
6713251,Trendy Roscoe Village 2BD/2BA w/Fireplace Cozy,683529,Joe,Unknown,41.94099,-87.68047,Entire home/apt,238.56,32.0,37,2023-11-25,0.29,365,Chicago,Other,Premium ($150-250),Always Available (271-365),Occasional,19,Professional (4+ listings),19,19
6716477,"3BD/2BA Perfect 4 Families,walk to shops/cafes",683529,Joe,Unknown,41.94072,-87.68115,Entire home/apt,328.63,32.0,56,2023-09-03,0.42,340,Chicago,Other,Luxury ($250+),Always Available (271-365),Occasional,19,Professional (4+ listings),19,19
6716705,3BD/2BA (vs2) Perfect 4 Families/walk to shops,683529,Joe,Unknown,41.94072,-87.68115,Entire home/apt,335.25,32.0,60,2023-10-14,0.46,338,Chicago,Other,Luxury ($250+),Always Available (271-365),Occasional,19,Professional (4+ listings),19,19
6724355,Nice 1 Bedroom Duplex Condo,32200299,Nate,Unknown,41.78355,-87.61363,Entire home/apt,201.5,2.0,133,2026-06-21,1.0,196,Chicago,Other,Premium ($150-250),High (181-270 days),Regular,5,Professional (4+ listings),5,5
6736478,King Ahasuerus Suite,4010906,Mz Bee,Unknown,41.81869125366211,-87.61408233642578,Private room,120.95,32.0,4,2022-09-19,0.03,143,Chicago,Other,Mid-Range ($100-150),Medium (91-180 days),Occasional,6,Professional (4+ listings),6,6
6750168,Hip Home in Wicker Park - Monthly Stays,1649647,Bianca,Unknown,41.91306,-87.66797,Entire home/apt,149.27,32.0,241,2025-11-13,1.81,314,Chicago,Other,Mid-Range ($100-150),Always Available (271-365),Regular,4,Professional (4+ listings),4,4
6757098,Charming Flat with Private Deck- Monthly,1649647,Bianca,Unknown,41.8933,-87.67641,Entire home/apt,101.64,32.0,235,2024-08-10,1.76,175,Chicago,Other,Mid-Range ($100-150),Medium (91-180 days),Regular,4,Professional (4+ listings),4,4
6768827,Space of Grace,4010906,Mz Bee,Unknown,41.81869125366211,-87.61408233642578,Private room,115.88,32.0,15,2024-10-16,0.11,143,Chicago,Other,Mid-Range ($100-150),Medium (91-180 days),Occasional,6,Professional (4+ listings),6,6
6780171,Roscoe Village 2BD/1BA Fireplace E1,683529,Joe,Unknown,41.9435,-87.67674,Entire home/apt,371.09,32.0,56,2023-10-08,0.44,53,Chicago,Other,Luxury ($250+),Low (0-90 days),Occasional,19,Professional (4+ listings),19,19
6782452,Updated full floor urban retreat private suite,35506107,Eileen,Unknown,41.97654,-87.66111,Private room,130.11,2.0,546,2026-06-23,5.23,120,Chicago,Other,Mid-Range ($100-150),Medium (91-180 days),Highly Active,1,Casual (1 listing),1,1
6793653,4BD/2BA Suite w/Fireplace (re2) Perfect 4 Families,683529,Joe,Unknown,41.9435,-87.67674,Entire home/apt,341.22,32.0,65,2024-10-13,0.5,365,Chicago,Other,Luxury ($250+),Always Available (271-365),Occasional,19,Professional (4+ listings),19,19
6853914,4 BD/2 BA Apartment (hp2),683529,Joe,Unknown,41.93723,-87.6828,Entire home/apt,305.25,32.0,58,2025-07-04,0.46,364,Chicago,Other,Luxury ($250+),Always Available (271-365),Occasional,19,Professional (4+ listings),19,19
6854069,Lincoln Park 1BD/1BA Apt (1f),683529,Joe,Unknown,41.92751,-87.65011,Entire home/apt,374.75,32.0,84,2023-11-25,0.66,365,Chicago,Other,Luxury ($250+),Always Available (271-365),Occasional,19,Professional (4+ listings),19,19
6855475,“The Blue Butterfly Queen Suite” - FreeParking,35342456,Roberto,Unknown,41.93941,-87.75622,Private room,154.5,2.0,94,2026-06-15,0.71,250,Chicago,Other,Premium ($150-250),High (181-270 days),Occasional,21,Professional (4+ listings),21,21
6863046,Lincoln Park 2BD/1BA Fireplace #1r,683529,Joe,Unknown,41.92751,-87.65011,Entire home/apt,256.97,32.0,65,2025-11-16,0.49,49,Chicago,Other,Luxury ($250+),Low (0-90 days),Occasional,19,Professional (4+ listings),19,19
6863178,Lincoln Park 4BD/2BA Fireplace (2),683529,Joe,Unknown,41.92751,-87.65011,Entire home/apt,404.84,32.0,103,2024-06-10,0.83,51,Chicago,Other,Luxury ($250+),Low (0-90 days),Occasional,19,Professional (4+ listings),19,19
6866384,"Quaint studio apartment in Hyde Park,",35980410,Greg,Unknown,41.78904,-87.5879,Entire home/apt,76.72,32.0,5,2025-12-15,0.16,267,Chicago,Other,Economy ($50-100),High (181-270 days),Occasional,1,Casual (1 listing),1,1
6897078,Stylish First Flr. Studio. Best Location Division+Hermitage.,36140345,Melissa,Unknown,41.901756,-87.671387,Entire home/apt,243.67,3.0,304,2026-06-19,2.31,260,Chicago,Other,Premium ($150-250),High (181-270 days),Regular,2,Growing (2-3 listings),2,2
6945901,Sunny and Funky 2-bedroom in Logan Square,15226289,Anton,Unknown,41.91785,-87.71819,Entire home/apt,165.67,3.0,112,2026-05-29,1.17,30,Chicago,Other,Premium ($150-250),Low (0-90 days),Regular,1,Casual (1 listing),1,1
6957805,"Teal Room - King Bed, near CTA, 20min to Downtown",22608682,Ryan,Unknown,41.88302,-87.7096,Private room,148.5,2.0,669,2026-06-07,5.23,286,Chicago,Other,Mid-Range ($100-150),Always Available (271-365),Highly Active,10,Professional (4+ listings),10,10
6967492,Logan Square -Green Room,36300208,Maria,Unknown,41.93465,-87.73009,Private room,19.61,60.0,12,2024-08-10,0.09,198,Chicago,Other,Budget (< $50),High (181-270 days),Occasional,3,Growing (2-3 listings),3,3
